trait	animal	pe	sire	dam	sex	year	month	man	trait
3	F12039	F12039	103	63	1	2012	14	1	3 
3	F12039	F12039	103	63	1	2012	14	3	5 
3	F12039	F12039	103	63	1	2012	14	5	5 
3	F12040	F12040	103	9005	1	2012	14	1	3 
3	F12040	F12040	103	9005	1	2012	14	3	4 
3	F12040	F12040	103	9005	1	2012	14	5	4 
3	F12041	F12041	103	52	1	2012	14	1	3 
3	F12041	F12041	103	52	1	2012	14	3	3 
3	F12041	F12041	103	52	1	2012	14	5	3 
3	F12042	F12042	103	27	1	2012	14	1	2 
3	F12042	F12042	103	27	1	2012	14	3	3 
3	F12042	F12042	103	27	1	2012	14	5	3 
3	F12044	F12044	103	60	1	2012	14	1	2 
3	F12044	F12044	103	60	1	2012	14	3	3 
3	F12044	F12044	103	60	1	2012	14	5	2 
3	F12047	F12047	103	62	1	2012	14	1	3 
3	F12047	F12047	103	62	1	2012	14	3	5 
3	F12047	F12047	103	62	1	2012	14	5	5 
3	M12048	M12048	103	23	2	2012	13	1	3 
3	M12048	M12048	103	23	2	2012	13	3	3 
3	M12048	M12048	103	23	2	2012	13	5	4 
3	M12049	M12049	103	14	2	2012	13	1	2 
3	M12049	M12049	103	14	2	2012	13	3	3 
3	M12049	M12049	103	14	2	2012	13	5	2 
3	F12051	F12051	101	43	1	2012	13	1	4 
3	F12051	F12051	101	43	1	2012	13	3	4 
3	F12051	F12051	101	43	1	2012	13	5	4 
3	M12052	M12052	103	26	2	2012	13	1	3 
3	M12052	M12052	103	26	2	2012	13	3	4 
3	M12052	M12052	103	26	2	2012	13	5	4 
3	F12053	F12053	103	65	1	2012	13	1	3 
3	F12053	F12053	103	65	1	2012	13	3	2 
3	F12053	F12053	103	65	1	2012	13	5	2 
3	M12054	M12054	103	16	2	2012	13	1	3 
3	M12054	M12054	103	16	2	2012	13	3	4 
3	M12054	M12054	103	16	2	2012	13	5	5 
3	F13001	F13001	101	4	1	2013	18	1	5
3	F13001	F13001	101	4	1	2013	18	3	5
3	F13001	F13001	101	4	1	2013	18	5	4
3	F13001	F13001	101	4	1	2013	18	6	5
3	F13003	F13003	101	12	1	2013	18	1	1
3	F13003	F13003	101	12	1	2013	18	3	2
3	F13003	F13003	101	12	1	2013	18	5	2
3	F13003	F13003	101	12	1	2013	18	6	2
3	M13004	M13004	101	15	2	2013	18	1	5
3	M13004	M13004	101	15	2	2013	18	3	5
3	M13004	M13004	101	15	2	2013	18	5	4
3	M13004	M13004	101	15	2	2013	18	6	5
3	F13006	F13006	101	25	1	2013	18	1	1
3	F13006	F13006	101	25	1	2013	18	3	2
3	F13006	F13006	101	25	1	2013	18	5	2
3	F13006	F13006	101	25	1	2013	18	6	1
3	F13010	F13010	101	9001	1	2013	18	1	5
3	F13010	F13010	101	9001	1	2013	18	3	5
3	F13010	F13010	101	9001	1	2013	18	5	4
3	F13010	F13010	101	9001	1	2013	18	6	5
3	M13011	M13011	101	18	2	2013	18	1	2
3	M13011	M13011	101	18	2	2013	18	3	2
3	M13011	M13011	101	18	2	2013	18	5	1
3	M13011	M13011	101	18	2	2013	18	6	2
3	F13012	F13012	101	37	1	2013	18	1	5
3	F13012	F13012	101	37	1	2013	18	3	5
3	F13012	F13012	101	37	1	2013	18	5	5
3	F13012	F13012	101	37	1	2013	18	6	4
3	F13013	F13013	101	38	1	2013	18	1	4
3	F13013	F13013	101	38	1	2013	18	3	4
3	F13013	F13013	101	38	1	2013	18	5	3
3	F13013	F13013	101	38	1	2013	18	6	4
3	M13014	M13014	103	61	2	2013	18	1	3
3	M13014	M13014	103	61	2	2013	18	3	3
3	M13014	M13014	103	61	2	2013	18	5	3
3	M13014	M13014	103	61	2	2013	18	6	3
3	F13015	F13015	103	58	1	2013	18	1	3
3	F13015	F13015	103	58	1	2013	18	3	3
3	F13015	F13015	103	58	1	2013	18	5	3
3	F13015	F13015	103	58	1	2013	18	6	4
3	F13016	F13016	103	3	1	2013	18	1	3
3	F13016	F13016	103	3	1	2013	18	3	4
3	F13016	F13016	103	3	1	2013	18	5	1
3	F13016	F13016	103	3	1	2013	18	6	4
3	M13017	M13017	101	57	2	2013	17	1	2
3	M13017	M13017	101	57	2	2013	17	3	2
3	M13017	M13017	101	57	2	2013	17	5	2
3	M13017	M13017	101	57	2	2013	17	6	2
3	M13018	M13018	101	45	2	2013	17	1	5
3	M13018	M13018	101	45	2	2013	17	3	4
3	M13018	M13018	101	45	2	2013	17	5	3
3	M13018	M13018	101	45	2	2013	17	6	5
3	M13019	M13019	101	36	2	2013	17	1	5
3	M13019	M13019	101	36	2	2013	17	3	5
3	M13019	M13019	101	36	2	2013	17	5	4
3	M13019	M13019	101	36	2	2013	17	6	4
3	M13020	M13020	101	11	2	2013	17	1	3
3	M13020	M13020	101	11	2	2013	17	3	3
3	M13020	M13020	101	11	2	2013	17	5	3
3	M13020	M13020	101	11	2	2013	17	6	3
3	M13021	M13021	101	47	2	2013	17	1	5
3	M13021	M13021	101	47	2	2013	17	3	4
3	M13021	M13021	101	47	2	2013	17	5	3
3	M13021	M13021	101	47	2	2013	17	6	5
3	M13022	M13022	101	50	2	2013	17	1	3
3	M13022	M13022	101	50	2	2013	17	3	3
3	M13022	M13022	101	50	2	2013	17	5	3
3	M13022	M13022	101	50	2	2013	17	6	3
3	F13024	F13024	101	9002	1	2013	17	1	3
3	F13024	F13024	101	9002	1	2013	17	3	2
3	F13024	F13024	101	9002	1	2013	17	5	2
3	F13024	F13024	101	9002	1	2013	17	6	2
3	F13025	F13025	101	55	1	2013	17	1	5
3	F13025	F13025	101	55	1	2013	17	3	5
3	F13025	F13025	101	55	1	2013	17	5	4
3	F13025	F13025	101	55	1	2013	17	6	5
3	F13026	F13026	101	29	1	2013	17	1	2
3	F13026	F13026	101	29	1	2013	17	3	2
3	F13026	F13026	101	29	1	2013	17	5	1
3	F13026	F13026	101	29	1	2013	17	6	1
3	F13027	F13027	M10032	F10020	1	2013	17	1	3
3	F13027	F13027	M10032	F10020	1	2013	17	3	4
3	F13027	F13027	M10032	F10020	1	2013	17	5	3
3	F13027	F13027	M10032	F10020	1	2013	17	6	2
3	M13028	M13028	103	17	2	2013	17	1	3
3	M13028	M13028	103	17	2	2013	17	3	3
3	M13028	M13028	103	17	2	2013	17	5	3
3	M13028	M13028	103	17	2	2013	17	6	3
3	M13029	M13029	101	35	2	2013	17	1	2
3	M13029	M13029	101	35	2	2013	17	3	2
3	M13029	M13029	101	35	2	2013	17	5	2
3	M13029	M13029	101	35	2	2013	17	6	2
3	F13031	F13031	103	27	1	2013	17	1	5
3	F13031	F13031	103	27	1	2013	17	3	5
3	F13031	F13031	103	27	1	2013	17	5	3
3	F13031	F13031	103	27	1	2013	17	6	5
3	M13032	M13032	M10032	F10002	2	2013	17	1	5
3	M13032	M13032	M10032	F10002	2	2013	17	3	4
3	M13032	M13032	M10032	F10002	2	2013	17	5	3
3	M13032	M13032	M10032	F10002	2	2013	17	6	4
3	F13033	F13033	103	42	1	2013	16	1	3
3	F13033	F13033	103	42	1	2013	16	3	3
3	F13033	F13033	103	42	1	2013	16	5	4
3	F13033	F13033	103	42	1	2013	16	6	4
3	M13034	M13034	101	1	2	2013	16	1	5
3	M13034	M13034	101	1	2	2013	16	3	5
3	M13034	M13034	101	1	2	2013	16	5	4
3	M13034	M13034	101	1	2	2013	16	6	4
3	F13035	F13035	M10032	F10013	1	2013	16	1	4
3	F13035	F13035	M10032	F10013	1	2013	16	3	5
3	F13035	F13035	M10032	F10013	1	2013	16	5	4
3	F13035	F13035	M10032	F10013	1	2013	16	6	5
3	F13036	F13036	103	8	1	2013	16	1	5
3	F13036	F13036	103	8	1	2013	16	3	5
3	F13036	F13036	103	8	1	2013	16	5	3
3	F13036	F13036	103	8	1	2013	16	6	4
3	M13037	M13037	103	60	2	2013	16	1	5
3	M13037	M13037	103	60	2	2013	16	3	4
3	M13037	M13037	103	60	2	2013	16	5	3
3	M13037	M13037	103	60	2	2013	16	6	5
3	M13040	M13040	101	64	2	2013	16	1	3
3	M13040	M13040	101	64	2	2013	16	3	3
3	M13040	M13040	101	64	2	2013	16	5	3
3	M13040	M13040	101	64	2	2013	16	6	2
3	F13041	F13041	101	10	1	2013	16	1	3
3	F13041	F13041	101	10	1	2013	16	3	4
3	F13041	F13041	101	10	1	2013	16	5	3
3	F13041	F13041	101	10	1	2013	16	6	4
3	F13042	F13042	103	62	1	2013	16	1	1
3	F13042	F13042	103	62	1	2013	16	3	1
3	F13042	F13042	103	62	1	2013	16	5	1
3	F13042	F13042	103	62	1	2013	16	6	1
3	M13043	M13043	101	54	2	2013	16	1	5
3	M13043	M13043	101	54	2	2013	16	3	5
3	M13043	M13043	101	54	2	2013	16	5	4
3	M13043	M13043	101	54	2	2013	16	6	4
3	F13044	F13044	M10032	F10009	1	2013	16	3	2
3	F13044	F13044	M10032	F10009	1	2013	16	5	2
3	F13044	F13044	M10032	F10009	1	2013	16	6	1
3	M13045	M13045	101	5	2	2013	16	1	2
3	M13045	M13045	101	5	2	2013	16	3	3
3	M13045	M13045	101	5	2	2013	16	5	3
3	M13045	M13045	101	5	2	2013	16	6	1
3	F13046	F13046	101	31	1	2013	16	1	2
3	F13046	F13046	101	31	1	2013	16	3	1
3	F13046	F13046	101	31	1	2013	16	5	1
3	F13046	F13046	101	31	1	2013	16	6	1
3	M13047	M13047	103	24	2	2013	16	1	2
3	M13047	M13047	103	24	2	2013	16	3	3
3	M13047	M13047	103	24	2	2013	16	5	1
3	M13047	M13047	103	24	2	2013	16	6	2
3	M13048	M13048	103	52	2	2013	16	1	4
3	M13048	M13048	103	52	2	2013	16	3	4
3	M13048	M13048	103	52	2	2013	16	5	3
3	M13048	M13048	103	52	2	2013	16	6	4
3	F13050	F13050	103	16	1	2013	16	1	4
3	F13050	F13050	103	16	1	2013	16	3	4
3	F13050	F13050	103	16	1	2013	16	5	4
3	F13050	F13050	103	16	1	2013	16	6	4
3	F13053	F13053	101	33	1	2013	15	1	5
3	F13053	F13053	101	33	1	2013	15	3	5
3	F13053	F13053	101	33	1	2013	15	5	3
3	F13053	F13053	101	33	1	2013	15	6	5
3	F13054	F13054	103	26	1	2013	15	1	3
3	F13054	F13054	103	26	1	2013	15	3	3
3	F13054	F13054	103	26	1	2013	15	5	3
3	F13054	F13054	103	26	1	2013	15	6	3
3	M13055	M13055	M10032	F10037	2	2013	15	1	4
3	M13055	M13055	M10032	F10037	2	2013	15	3	4
3	M13055	M13055	M10032	F10037	2	2013	15	5	3
3	M13055	M13055	M10032	F10037	2	2013	15	6	4
3	F13057	F13057	103	6	1	2013	15	1	3
3	F13057	F13057	103	6	1	2013	15	3	3
3	F13057	F13057	103	6	1	2013	15	5	2
3	F13057	F13057	103	6	1	2013	15	6	2
3	F13058	F13058	M10032	F10005	1	2013	14	1	5
3	F13058	F13058	M10032	F10005	1	2013	14	3	5
3	F13058	F13058	M10032	F10005	1	2013	14	5	4
3	F13058	F13058	M10032	F10005	1	2013	14	6	5
3	F14001	F14001	101	57	1	2014	17	3	4
3	F14001	F14001	101	57	1	2014	17	5	3
3	F14001	F14001	101	57	1	2014	17	6	3
3	F14002	F14002	101	19	1	2014	17	3	5
3	F14002	F14002	101	19	1	2014	17	5	5
3	F14002	F14002	101	19	1	2014	17	6	3
3	M14004	M14004	101	18	2	2014	17	3	3
3	M14004	M14004	101	18	2	2014	17	5	3
3	M14004	M14004	101	18	2	2014	17	6	1
3	F14006	F14006	101	9001	1	2014	17	3	5
3	F14006	F14006	101	9001	1	2014	17	5	5
3	F14006	F14006	101	9001	1	2014	17	6	5
3	M14009	M14009	101	45	2	2014	16	3	3
3	M14009	M14009	101	45	2	2014	16	5	3
3	M14009	M14009	101	45	2	2014	16	6	2
3	M14010	M14010	M10032	9005	2	2014	16	3	4
3	M14010	M14010	M10032	9005	2	2014	16	5	3
3	M14010	M14010	M10032	9005	2	2014	16	6	3
3	F14011	F14011	M10024	F10041	1	2014	16	3	4
3	F14011	F14011	M10024	F10041	1	2014	16	5	3
3	F14011	F14011	M10024	F10041	1	2014	16	6	3
3	F14012	F14012	101	47	1	2014	16	3	4
3	F14012	F14012	101	47	1	2014	16	5	3
3	F14012	F14012	101	47	1	2014	16	6	4
3	F14013	F14013	101	13	1	2014	16	3	5
3	F14013	F14013	101	13	1	2014	16	5	5
3	F14013	F14013	101	13	1	2014	16	6	4
3	M14014	M14014	101	49	2	2014	16	3	3
3	M14014	M14014	101	49	2	2014	16	5	2
3	M14014	M14014	101	49	2	2014	16	6	2
3	M14015	M14015	M10032	F10020	2	2014	16	3	5
3	M14015	M14015	M10032	F10020	2	2014	16	5	4
3	M14015	M14015	M10032	F10020	2	2014	16	6	5
3	F14016	F14016	101	40	1	2014	16	3	3
3	F14016	F14016	101	40	1	2014	16	5	3
3	F14016	F14016	101	40	1	2014	16	6	4
3	M14017	M14017	101	29	2	2014	16	3	5
3	M14017	M14017	101	29	2	2014	16	5	3
3	M14017	M14017	101	29	2	2014	16	6	5
3	M14019	M14019	101	50	2	2014	16	3	2
3	M14019	M14019	101	50	2	2014	16	5	1
3	M14019	M14019	101	50	2	2014	16	6	1
3	F14020	F14020	M10032	F10046	1	2014	16	3	5
3	F14020	F14020	M10032	F10046	1	2014	16	5	4
3	F14020	F14020	M10032	F10046	1	2014	16	6	5
3	F14021	F14021	101	14	1	2014	16	3	3
3	F14021	F14021	101	14	1	2014	16	5	4
3	F14021	F14021	101	14	1	2014	16	6	4
3	F14022	F14022	M10032	10048	1	2014	16	3	5
3	F14022	F14022	M10032	10048	1	2014	16	5	5
3	F14022	F14022	M10032	10048	1	2014	16	6	5
3	F14023	F14023	M10024	F10004	1	2014	16	3	4
3	F14023	F14023	M10024	F10004	1	2014	16	5	4
3	F14023	F14023	M10024	F10004	1	2014	16	6	5
3	M14024	M14024	101	62	2	2014	16	3	4
3	M14024	M14024	101	62	2	2014	16	5	4
3	M14024	M14024	101	62	2	2014	16	6	5
3	M14025	M14025	M10032	F10029	2	2014	16	3	3
3	M14025	M14025	M10032	F10029	2	2014	16	5	2
3	M14025	M14025	M10032	F10029	2	2014	16	6	4
3	M14027	M14027	M10032	F10030	2	2014	16	3	5
3	M14027	M14027	M10032	F10030	2	2014	16	5	3
3	M14027	M14027	M10032	F10030	2	2014	16	6	3
3	M14028	M14028	M10024	F10026	2	2014	16	3	4
3	M14028	M14028	M10024	F10026	2	2014	16	5	2
3	M14028	M14028	M10024	F10026	2	2014	16	6	3
3	M14029	M14029	M10032	F10009	2	2014	16	3	4
3	M14029	M14029	M10032	F10009	2	2014	16	5	3
3	M14029	M14029	M10032	F10009	2	2014	16	6	3
3	F14033	F14033	101	55	1	2014	15	3	5
3	F14033	F14033	101	55	1	2014	15	5	4
3	F14033	F14033	101	55	1	2014	15	6	5
3	F14034	F14034	101	25	1	2014	14	3	5
3	F14034	F14034	101	25	1	2014	14	5	4
3	F14034	F14034	101	25	1	2014	14	6	5
3	F15001	F15001	M10024	F12019	1	2015	18	3	5
3	F15001	F15001	M10024	F12019	1	2015	18	6	3
3	F15001	F15001	M10024	F12019	1	2015	18	7	4
3	F15002	F15002	M11052	F12001	1	2015	17	3	5
3	F15002	F15002	M11052	F12001	1	2015	17	6	3
3	F15002	F15002	M11052	F12001	1	2015	17	7	5
3	F15003	F15003	M11052	F10020	1	2015	17	3	4
3	F15003	F15003	M11052	F10020	1	2015	17	6	5
3	F15003	F15003	M11052	F10020	1	2015	17	7	4
3	M15004	M15004	M10032	F10030	2	2015	17	3	3
3	M15004	M15004	M10032	F10030	2	2015	17	6	3
3	M15004	M15004	M10032	F10030	2	2015	17	7	3
3	F15005	F15005	M10032	F10029	1	2015	17	3	4
3	F15005	F15005	M10032	F10029	1	2015	17	6	4
3	F15005	F15005	M10032	F10029	1	2015	17	7	3
3	F15006	F15006	M11052	F12011	1	2015	17	3	4
3	F15006	F15006	M11052	F12011	1	2015	17	6	4
3	F15006	F15006	M11052	F12011	1	2015	17	7	4
3	M15007	M15007	M10032	F10026	2	2015	17	3	5
3	M15007	M15007	M10032	F10026	2	2015	17	6	5
3	M15007	M15007	M10032	F10026	2	2015	17	7	5
3	F15008	F15008	M10024	F12002	1	2015	17	3	4
3	F15008	F15008	M10024	F12002	1	2015	17	6	4
3	F15008	F15008	M10024	F12002	1	2015	17	7	4
3	F15009	F15009	M10024	F12053	1	2015	17	3	5
3	F15009	F15009	M10024	F12053	1	2015	17	6	3
3	F15009	F15009	M10024	F12053	1	2015	17	7	4
3	F15010	F15010	M11052	9005	1	2015	17	3	5
3	F15010	F15010	M11052	9005	1	2015	17	6	4
3	F15010	F15010	M11052	9005	1	2015	17	7	4
3	M15011	M15011	M10032	F10034	2	2015	17	3	4
3	M15011	M15011	M10032	F10034	2	2015	17	6	3
3	M15011	M15011	M10032	F10034	2	2015	17	7	4
3	F15012	F15012	M11052	F11022	1	2015	16	3	4
3	F15012	F15012	M11052	F11022	1	2015	16	6	4
3	F15012	F15012	M11052	F11022	1	2015	16	7	5
3	M15014	M15014	M11052	F12051	2	2015	16	3	5
3	M15014	M15014	M11052	F12051	2	2015	16	6	3
3	M15014	M15014	M11052	F12051	2	2015	16	7	4
3	M15015	M15015	M11052	F10013	2	2015	16	3	5
3	M15015	M15015	M11052	F10013	2	2015	16	6	4
3	M15015	M15015	M11052	F10013	2	2015	16	7	5
3	M15016	M15016	M11052	F12015	2	2015	16	3	5
3	M15016	M15016	M11052	F12015	2	2015	16	6	4
3	M15016	M15016	M11052	F12015	2	2015	16	7	5
3	M15017	M15017	M10024	F11009	2	2015	16	3	5
3	M15017	M15017	M10024	F11009	2	2015	16	6	3
3	M15017	M15017	M10024	F11009	2	2015	16	7	4
3	M15018	M15018	M10032	F10041	2	2015	16	3	4
3	M15018	M15018	M10032	F10041	2	2015	16	6	4
3	M15018	M15018	M10032	F10041	2	2015	16	7	4
3	M15019	M15019	M11052	10048	2	2015	16	3	4
3	M15019	M15019	M11052	10048	2	2015	16	6	3
3	M15019	M15019	M11052	10048	2	2015	16	7	4
3	M15020	M15020	M11052	F12028	2	2015	16	3	4
3	M15020	M15020	M11052	F12028	2	2015	16	6	3
3	M15020	M15020	M11052	F12028	2	2015	16	7	4
3	M15021	M15021	M11052	F10046	2	2015	16	3	5
3	M15021	M15021	M11052	F10046	2	2015	16	6	4
3	M15021	M15021	M11052	F10046	2	2015	16	7	5
3	F15022	F15022	M10032	F10031	1	2015	16	3	5
3	F15022	F15022	M10032	F10031	1	2015	16	6	4
3	F15022	F15022	M10032	F10031	1	2015	16	7	4
4	M10001	M10001	101	25	2	2010	16	1	4
4	M10001	M10001	101	25	2	2010	16	3	3
4	M10001	M10001	101	25	2	2010	16	6	4
4	F10002	F10002	101	2	1	2010	16	1	3
4	F10002	F10002	101	2	1	2010	16	3	3
4	F10002	F10002	101	2	1	2010	16	6	5
4	F10004	F10004	103	44	1	2010	16	1	4
4	F10004	F10004	103	44	1	2010	16	3	3
4	F10004	F10004	103	44	1	2010	16	6	5
4	F10005	F10005	101	34	1	2010	16	1	5
4	F10005	F10005	101	34	1	2010	16	3	5
4	F10005	F10005	101	34	1	2010	16	6	5
4	M10006	M10006	103	23	2	2010	16	1	2
4	M10006	M10006	103	23	2	2010	16	3	3
4	M10006	M10006	103	23	2	2010	16	6	5
4	M10007	M10007	101	11	2	2010	16	1	4
4	M10007	M10007	101	11	2	2010	16	3	3
4	M10007	M10007	101	11	2	2010	16	6	5
4	M10008	M10008	101	39	2	2010	16	1	3
4	M10008	M10008	101	39	2	2010	16	3	3
4	M10008	M10008	101	39	2	2010	16	6	3
4	F10009	F10009	101	45	1	2010	15	1	1
4	F10009	F10009	101	45	1	2010	15	3	2
4	F10009	F10009	101	45	1	2010	15	6	2
4	M10010	M10010	103	61	2	2010	15	1	3
4	M10010	M10010	103	61	2	2010	15	3	2
4	M10010	M10010	103	61	2	2010	15	6	4
4	F10011	F10011	103	26	1	2010	15	1	1
4	F10011	F10011	103	26	1	2010	15	3	2
4	F10011	F10011	103	26	1	2010	15	6	4
4	F10013	F10013	101	55	1	2010	15	1	1
4	F10013	F10013	101	55	1	2010	15	3	2
4	F10013	F10013	101	55	1	2010	15	6	4
4	M10014	M10014	101	46	2	2010	15	1	3
4	M10014	M10014	101	46	2	2010	15	3	2
4	M10014	M10014	101	46	2	2010	15	6	3
4	M10015	M10015	101	1	2	2010	15	1	5
4	M10015	M10015	101	1	2	2010	15	3	3
4	M10015	M10015	101	1	2	2010	15	6	5
4	M10016	M10016	101	5	2	2010	15	1	4
4	M10016	M10016	101	5	2	2010	15	3	2
4	M10016	M10016	101	5	2	2010	15	6	3
4	M10017	M10017	101	36	2	2010	15	1	4
4	M10017	M10017	101	36	2	2010	15	3	4
4	M10017	M10017	101	36	2	2010	15	6	5
4	M10018	M10018	101	47	2	2010	15	1	5
4	M10018	M10018	101	47	2	2010	15	3	4
4	M10018	M10018	101	47	2	2010	15	6	5
4	M10019	M10019	101	50	2	2010	15	1	2
4	M10019	M10019	101	50	2	2010	15	3	2
4	M10019	M10019	101	50	2	2010	15	6	3
4	F10020	F10020	101	40	1	2010	15	1	2
4	F10020	F10020	101	40	1	2010	15	3	4
4	F10020	F10020	101	40	1	2010	15	6	5
4	F10021	F10021	101	38	1	2010	15	1	3
4	F10021	F10021	101	38	1	2010	15	3	3
4	F10021	F10021	101	38	1	2010	15	6	3
4	M10022	M10022	103	7	2	2010	15	1	5
4	M10022	M10022	103	7	2	2010	15	3	4
4	M10022	M10022	103	7	2	2010	15	6	5
4	M10023	M10023	102	51	2	2010	15	1	4
4	M10023	M10023	102	51	2	2010	15	3	4
4	M10023	M10023	102	51	2	2010	15	6	4
4	M10024	M10024	101	57	2	2010	15	1	3
4	M10024	M10024	101	57	2	2010	15	3	2
4	M10024	M10024	101	57	2	2010	15	6	3
4	M10025	M10025	101	18	2	2010	15	1	5
4	M10025	M10025	101	18	2	2010	15	3	4
4	M10025	M10025	101	18	2	2010	15	6	5
4	F10026	F10026	102	58	1	2010	15	1	5
4	F10026	F10026	102	58	1	2010	15	3	3
4	F10026	F10026	102	58	1	2010	15	6	4
4	M10028	M10028	102	48	2	2010	14	1	3
4	M10028	M10028	102	48	2	2010	14	3	2
4	M10028	M10028	102	48	2	2010	14	6	2
4	F10029	F10029	101	12	1	2010	14	1	3
4	F10029	F10029	101	12	1	2010	14	3	2
4	F10029	F10029	101	12	1	2010	14	6	3
4	F10030	F10030	101	37	1	2010	14	1	3
4	F10030	F10030	101	37	1	2010	14	3	2
4	F10030	F10030	101	37	1	2010	14	6	5
4	F10031	F10031	102	49	1	2010	14	1	3
4	F10031	F10031	102	49	1	2010	14	3	2
4	F10031	F10031	102	49	1	2010	14	6	4
4	M10032	M10032	103	27	2	2010	14	1	3
4	M10032	M10032	103	27	2	2010	14	3	4
4	M10032	M10032	103	27	2	2010	14	6	5
4	F10034	F10034	102	16	1	2010	14	1	3
4	F10034	F10034	102	16	1	2010	14	3	4
4	F10034	F10034	102	16	1	2010	14	6	5
4	M10035	M10035	102	17	2	2010	14	1	2
4	M10035	M10035	102	17	2	2010	14	3	1
4	M10035	M10035	102	17	2	2010	14	6	3
4	F10037	F10037	102	52	1	2010	14	1	3
4	F10037	F10037	102	52	1	2010	14	3	4
4	F10037	F10037	102	52	1	2010	14	6	2
4	M10038	M10038	102	3	2	2010	14	1	5
4	M10038	M10038	102	3	2	2010	14	3	5
4	M10038	M10038	102	3	2	2010	14	6	5
4	M10039	M10039	102	59	2	2010	14	1	2
4	M10039	M10039	102	59	2	2010	14	3	2
4	M10039	M10039	102	59	2	2010	14	6	4
4	M10040	M10040	102	33	2	2010	14	1	2
4	M10040	M10040	102	33	2	2010	14	3	4
4	M10040	M10040	102	33	2	2010	14	6	3
4	F10041	F10041	102	64	1	2010	14	1	2
4	F10041	F10041	102	64	1	2010	14	3	2
4	F10041	F10041	102	64	1	2010	14	6	2
4	M10042	M10042	101	35	2	2010	14	1	3
4	M10042	M10042	101	35	2	2010	14	3	3
4	M10042	M10042	101	35	2	2010	14	6	4
4	M10043	M10043	102	21	2	2010	14	1	3
4	M10043	M10043	102	21	2	2010	14	3	2
4	M10043	M10043	102	21	2	2010	14	6	4
4	M10045	M10045	101	13	2	2010	14	1	3
4	M10045	M10045	101	13	2	2010	14	3	3
4	M10045	M10045	101	13	2	2010	14	6	2
4	F10046	F10046	101	19	1	2010	14	1	5
4	F10046	F10046	101	19	1	2010	14	3	4
4	F10046	F10046	101	19	1	2010	14	6	5
4	M11001	M11001	101	34	2	2011	16	2	3
4	M11001	M11001	101	34	2	2011	16	3	4
4	M11001	M11001	101	34	2	2011	16	4	4
4	M11002	M11002	103	62	2	2011	16	2	3
4	M11002	M11002	103	62	2	2011	16	3	3
4	M11002	M11002	103	62	2	2011	16	4	4
4	M11003	M11003	101	55	2	2011	15	2	4
4	M11003	M11003	101	55	2	2011	15	3	3
4	M11003	M11003	101	55	2	2011	15	4	5
4	F11004	F11004	103	28	1	2011	15	2	3
4	F11004	F11004	103	28	1	2011	15	3	2
4	F11004	F11004	103	28	1	2011	15	4	4
4	F11005	F11005	101	4	1	2011	15	2	3
4	F11005	F11005	101	4	1	2011	15	3	3
4	F11005	F11005	101	4	1	2011	15	4	4
4	F11006	F11006	101	51	1	2011	15	2	5
4	F11006	F11006	101	51	1	2011	15	3	5
4	F11006	F11006	101	51	1	2011	15	4	4
4	F11007	F11007	101	46	1	2011	15	2	4
4	F11007	F11007	101	46	1	2011	15	3	4
4	F11007	F11007	101	46	1	2011	15	4	4
4	F11009	F11009	103	24	1	2011	15	2	3
4	F11009	F11009	103	24	1	2011	15	3	2
4	F11009	F11009	103	24	1	2011	15	4	3
4	M11010	M11010	101	2	2	2011	15	2	4
4	M11010	M11010	101	2	2	2011	15	3	3
4	M11010	M11010	101	2	2	2011	15	4	4
4	M11011	M11011	101	48	2	2011	15	2	5
4	M11011	M11011	101	48	2	2011	15	3	5
4	M11011	M11011	101	48	2	2011	15	4	5
4	M11012	M11012	103	58	2	2011	15	2	3
4	M11012	M11012	103	58	2	2011	15	3	3
4	M11012	M11012	103	58	2	2011	15	4	4
4	M11013	M11013	101	18	2	2011	15	2	2
4	M11013	M11013	101	18	2	2011	15	3	1
4	M11013	M11013	101	18	2	2011	15	4	3
4	F11016	F11016	101	43	1	2011	15	2	3
4	F11016	F11016	101	43	1	2011	15	3	3
4	F11016	F11016	101	43	1	2011	15	4	4
4	M11018	M11018	103	14	2	2011	15	2	5
4	M11018	M11018	103	14	2	2011	15	3	4
4	M11018	M11018	103	14	2	2011	15	4	5
4	M11019	M11019	101	11	2	2011	15	2	4
4	M11019	M11019	101	11	2	2011	15	3	3
4	M11019	M11019	101	11	2	2011	15	4	4
4	F11020	F11020	103	53	1	2011	15	2	1
4	F11020	F11020	103	53	1	2011	15	3	1
4	F11020	F11020	103	53	1	2011	15	4	2
4	F11022	F11022	101	31	1	2011	15	2	2
4	F11022	F11022	101	31	1	2011	15	3	2
4	F11022	F11022	101	31	1	2011	15	4	3
4	F11024	F11024	103	44	1	2011	15	2	4
4	F11024	F11024	103	44	1	2011	15	3	5
4	F11024	F11024	103	44	1	2011	15	4	5
4	F11025	F11025	101	5	1	2011	15	2	3
4	F11025	F11025	101	5	1	2011	15	3	3
4	F11025	F11025	101	5	1	2011	15	4	4
4	M11029	M11029	101	37	2	2011	15	2	4
4	M11029	M11029	101	37	2	2011	15	3	3
4	M11029	M11029	101	37	2	2011	15	4	4
4	M11031	M11031	101	1	2	2011	15	2	5
4	M11031	M11031	101	1	2	2011	15	3	3
4	M11031	M11031	101	1	2	2011	15	4	4
4	F11032	F11032	103	8	1	2011	15	2	3
4	F11032	F11032	103	8	1	2011	15	3	4
